Key,german
perkSelfMedicatedRank3LongDesc,"Drogen entziehen Ihnen 70 % weniger Wasser. 60 % weniger Wahrscheinlichkeit, Drogenentzugssymptome zu bekommen. Drogen sind 30% effektiver."
perkSelfMedicatedRank4LongDesc,Drogen entziehen Ihnen 80 % weniger Wasser. 80% weniger Wahrscheinlichkeit von Drogenentzugserscheinungen. Drogen sind 40% effektiver.
perkSelfMedicatedRank5LongDesc,"Drogen entziehen Ihnen 90 % weniger Wasser. Sie haben keine Chance, Entzugserscheinungen zu entwickeln. Drogen sind 50 % wirksamer."
perkShotgunMessiahDesc,"Spezialisieren Sie sich auf Schrotflinten und schicken Sie Ihre Feinde zu ihrem Schöpfer."
perkShotgunMessiahName,Der Messias mit der Schrotflinte
perkShotgunMessiahRank1Desc,"Erhöht die Feuerrate für Schrotflinten um 15%. Nachladen 10% schneller."
perkShotgunMessiahRank2Desc,"Erhöht die Feuerrate für Schrotflinten um 20%. Nachladen 15% schneller."
perkShotgunMessiahRank3Desc,"Erhöht die Feuerrate für Schrotflinten um 25%. Lädt 20% schneller nach. Hat eine Chance, Feinde zu betäuben."
perkShotgunMessiahRank4Desc,"Erhöht die Feuerrate für Schrotflinten um 30%. Lädt 25% schneller nach. Erhöht die Chance, Gegner zu betäuben."
perkShotgunMessiahRank5Desc,"Erhöht die Feuerrate für Schrotflinten um 35%. Nachladen 30% schneller. Schüsse mit den Beinen verkrüppeln Gegner."
perkSkullCrusherDesc,"Spezialisieren Sie sich darauf, mit Nahkampfwaffen Kopfverletzungen zu verursachen. Der Grundbonus für Kopftreffer beträgt 100%."
perkSkullCrusherName,Totenkopf-Brecher
perkSkullCrusherRank1Desc,Bruiser
perkSkullCrusherRank2Desc,Mauler
perkSkullCrusherRank3Desc,Smasher
perkSkullCrusherRank4Desc,Knochenbrecher
perkSkullCrusherRank5Desc,Totenkopf-Brecher
perkSkullCrusherRank1LongDesc,"Schläge auf den Kopf verursachen 20% mehr Schaden."
perkSkullCrusherRank2LongDesc,"Schläge auf den Kopf verursachen 40% mehr Schaden."
perkSkullCrusherRank3LongDesc,"Schläge auf den Kopf verursachen 60% mehr Schaden. +5% Chance, dass Köpfe bei einem Treffer explodieren."
perkSkullCrusherRank4LongDesc,"Schläge auf den Kopf verursachen 80% mehr Schaden. +10% Chance, dass Köpfe bei einem Treffer explodieren."
perkSkullCrusherRank5LongDesc,"Schläge auf den Kopf verursachen 100% mehr Schaden. +15% Chance, dass Köpfe bei einem Treffer explodieren."
perkSlowMetabolismDesc,"Sie sind auf die Optimierung des Stoffwechsels spezialisiert, so dass Nahrung und Wasser sättigender sind und Ihnen länger anhaltende Energie liefern."
perkSlowMetabolismName,Eiserner Darm
perkSlowMetabolismRank1Desc,Undichter Darm
perkSlowMetabolismRank2Desc,Starke Verfassung
perkSlowMetabolismRank3Desc,"Großer Stoffwechsel"
perkSlowMetabolismRank4Desc,"Intrinsische Immunität"
perkSlowMetabolismRank5Desc,Eiserner Darm
perkSlowMetabolismRank1LongDesc,Reduzieren Sie den Verlust von Lebensmitteln und Wasser um 10 %.
perkSlowMetabolismRank2LongDesc,Reduzieren Sie den Verlust von Lebensmitteln und Wasser um 20 %.
perkSlowMetabolismRank3LongDesc,Reduzieren Sie den Verlust von Lebensmitteln und Wasser um 30 %.
perkSlowMetabolismRank4LongDesc,Verringerung der Lebensmittel- und Wasserverluste um 40 %.
perkSlowMetabolismRank5LongDesc,Reduzieren Sie den Verlust von Lebensmitteln und Wasser um 50 %.
perkTheHuntsmanDesc,Spezialisiere dich auf die Jagd nach deiner Beute und ernte mehr Fleisch und Leder.
perkTheHuntsmanName,"Der Jägersmann"
perkTheHuntsmanRank1Desc,Wilderer
perkTheHuntsmanRank2Desc,"Jäger"
perkTheHuntsmanRank3Desc,Metzger
perkTheHuntsmanRank4Desc,"Der Jägersmann"
perkTheHuntsmanRank1LongDesc,"Erntet 25% mehr Ressourcen von Tieren mit einem beliebigen Klingenwerkzeug oder einer Waffe. Schaltet die Rezepte für Lederrüstungen und Schrott-Macheten frei."
perkTheHuntsmanRank2LongDesc,"Erntet 50% mehr Ressourcen von Tieren mit einem beliebigen Klingenwerkzeug oder einer Waffe. Schaltet die Rezepte für Jagdgewehr und 7,62er-Munition frei."
perkTheHuntsmanRank3LongDesc,"Erntet 75% mehr Ressourcen von Tieren mit einem beliebigen Klingenwerkzeug oder einer Waffe. Schaltet das Rezept für das Jagdmesser frei."
perkTheHuntsmanRank4LongDesc,"Erntet 100% mehr Ressourcen von Tieren mit einem beliebigen Klingenwerkzeug oder einer Waffe. Schaltet das Rezept für das Hebelfunktionsgewehr (Lever Action Rifle) frei."
perkThreatAssessmentName,Bewertung der Bedrohung
perkThreatAssessmentDesc,"Laufen Sie nie unvorbereitet herum. Deine Fähigkeit, Tiere aufzuspüren, gilt jetzt auch für eine noch größere Bedrohung: Zombies."
perkThreatAssessmentRank1Desc,Amateur
perkThreatAssessmentRank2Desc,Rambler
perkThreatAssessmentRank3Desc,Pfadfinder
perkThreatAssessmentRank4Desc,Adlerauge
perkThreatAssessmentRank1LongDesc,"Gewehre und alle Bogenwaffen verursachen 50% zusätzlichen Schaden bei Kopfschüssen. Ermöglicht das Aufspüren von verwesenden und normalen Zombies innerhalb von 50m."
perkThreatAssessmentRank2LongDesc,"Gewehre und alle Bogenwaffen verursachen 100% zusätzlichen Schaden bei Kopfschüssen.\nDie Verfolgungsdistanz wurde auf 100m erhöht.\nErmöglicht die Verfolgung von wilden Zombies."
perkThreatAssessmentRank3LongDesc,"Gewehre und alle Bogenwaffen verursachen 150% zusätzlichen Schaden bei Kopfschüssen.\nDie Verfolgungsdistanz wurde auf 150m erhöht.\nErmöglicht die Verfolgung von verfallenden verstrahlten und verstrahlten Zombies."
perkThreatAssessmentRank4LongDesc,"Gewehre und alle Bogenwaffen verursachen bei Kopfschüssen 200% zusätzlichen Schaden. Die Verfolgungsdistanz wurde auf 200 erhöht. Ermöglicht das Verfolgen von Dämonen."
perkYeahScienceDesc,"Verwenden Sie die Chemie, um Treibstoff, Sprengstoff und Munition herzustellen."
perkYeahScienceName,"Ja, Wissenschaft!"
perkYeahScienceRank1Desc,Gelehrte
perkYeahScienceRank2Desc,Professor
perkYeahScienceRank3Desc,Chemiker
perkYeahScienceRank4Desc,Wissenschaftlicher Mitarbeiter
perkYeahScienceRank5Desc,Quantenphysiker
perkYeahScienceRank1LongDesc,"Sie können Benzinkanister, Getreidealkohol, Säure, normale Munition, Chemiestation, Schrottstöcke, Tnt, Radkappen und Kochtopfminen herstellen."
perkYeahScienceRank2LongDesc,"Sie können flammende Pfeile und Bolzen, Luftfilterminen, Minen aus Schrottplatten und Militärfasern herstellen."
perkYeahScienceRank3LongDesc,"Sie können fortschrittliche Schusswaffenmunition und Betäubungsstöcke herstellen."
perkYeahScienceRank4LongDesc,Du kannst explodierende Pfeile und Bolzen herstellen.
perkYeahScienceRank5LongDesc,"Sie können Batteriebänke herstellen."
perkStealthAssassinDesc,"Spezialisiere dich darauf, dich ungesehen und ungehört zu bewegen. Erhöht die Schnelligkeit deines Schleichens und den Schleichschaden."
perkStealthAssassinName,Tarnkappen-Assassine
perkStealthAssassinRank1LongDesc,"Erhöht die Bewegungsgeschwindigkeit von Schleichern um 10%. Schleichende Angriffe verursachen 50% mehr Schaden. Aktionen machen 5% weniger Lärm."
perkStealthAssassinRank2LongDesc,"Erhöht die Bewegungsgeschwindigkeit von Schleichern um 20%. Schleichende Angriffe verursachen 75% mehr Schaden. Aktionen machen 10% weniger Lärm."
perkStealthAssassinRank3LongDesc,"Erhöht die Bewegungsgeschwindigkeit von Schleichern um 30%. Schleichende Angriffe verursachen zusätzlich 100% Schaden. Aktionen machen 15% weniger Lärm."
perkStealthAssassinRank4LongDesc,"Erhöht die Bewegungsgeschwindigkeit von Schleichern um 40%. Schleichende Angriffe verursachen 150% mehr Schaden. Aktionen machen 20% weniger Lärm."
perkStealthAssassinRank5LongDesc,"Erhöht die Bewegungsgeschwindigkeit von Schleichern um 50%. Schleichende Angriffe verursachen 200% mehr Schaden. Aktionen machen 25% weniger Lärm. Müll macht kein Geräusch mehr, wenn man darauf tritt."
perkStealthAssassinRank1Desc,Cutthroat
perkStealthAssassinRank2Desc,Metzger
perkStealthAssassinRank3Desc,Scharfrichter
perkStealthAssassinRank4Desc,"Kaltblütiger Killer"
perkStealthAssassinRank5Desc,"Meuchelmörder"
perkBarBrawlingName,Bar Brawler
perkBarBrawlingDesc,"Lernen Sie, eine Vielzahl von stumpfen Waffen mit verheerender Wirkung einzusetzen"
perkBarBrawlingRank1ShortDesc,Das Blut der Iren
perkBarBrawlingRank2ShortDesc,Finishing-Bewegungen
perkBarBrawlingRank3ShortDesc,Killerinstinkt
perkBarBrawlingRank4ShortDesc,Wut-Modus
perkBarBrawlingRank5ShortDesc,7. Fluch
perkBarBrawlingRank1LongDesc,10% mehr Schaden mit stumpfen Waffen verursachen
perkBarBrawlingRank2LongDesc,"Fügt niedergeschlagenen und betäubten Gegnern 20% zusätzlichen Schaden zu"
perkBarBrawlingRank3LongDesc,"Erhöht den Schaden mit jedem Kill um 10%, bis zu 30%. Hält für 20 Sekunden an"
perkBarBrawlingRank4LongDesc,"Nachdem du getroffen wurdest, sind Angriffe mit stumpfen Waffen 25% schneller und deine Bewegungsgeschwindigkeit erhöht sich um 10%."
perkBarBrawlingRank5LongDesc,Der 7. Treffer mit stumpfen Waffen in kurzer Zeit verursacht 300% Schaden
perkBladeMasterName,Klingenmeister
perkBladeMasterDesc,"Dein Geschick im Umgang mit Klingenwaffen ist unübertroffen"
perkBladeMasterRank1ShortDesc,Klingenverteidigung
perkBladeMasterRank2ShortDesc,Tausend Schnitte
perkBladeMasterRank3ShortDesc,Killerinstinkt
perkBladeMasterRank4ShortDesc,Leben Blutegel
perkBladeMasterRank5ShortDesc,7. Fluch
perkBladeMasterRank1LongDesc,Verringert eingehenden Schaden um 5%.
perkBladeMasterRank2LongDesc,"Primäre Angriffe verursachen bei deinem Ziel garantiert Blutungen."
perkBladeMasterRank3LongDesc,"Erhöht den Schaden mit jedem Kill um 10%, bis zu 30%. Hält für 20 Sekunden an"
perkBladeMasterRank4LongDesc,Erhalte bei jedem erfolgreichen Angriff 2 Trefferpunkte
perkBladeMasterRank5LongDesc,Der 7. Klingenwaffenschlag in kurzer Zeit verursacht 300% Schaden
perkForgeAheadName,Vorankommen
perkForgeAheadDesc,Dieser Vorteil schaltet die Schmiederezepte frei.
perkForgeAheadRank1Title,"Vorwärts drängen 1"
perkForgeAheadRank2Title,Forge Ahead 2
perkForgeAheadRank1Desc,"Schaltet die Schmiede frei.  [DECEA3]Stufenvoraussetzungen:[-] Werkzeugherstellung 1, Spielerstufe 10, keine Arbeiterklasse"
perkForgeAheadRank2Desc,"Schaltet die Große Schmiede frei.  [DECEA3]Stufenvoraussetzungen:[-] Werkzeugherstellung 2, Spielerstufe 25, keine Arbeiterklasse"
perkAdvancedForgeName,Fortgeschrittene Schmiede
perkAdvancedForgeDesc,"Dieser Vorteil schaltet das Rezept ""Fortgeschrittene Schmiede"" frei."
perkAdvancedForgeRank1Title,Fortgeschrittene Schmiede
perkAdvancedForgeRank1Desc,"Schaltet die Erweiterte Schmiede frei.  [DECEA3]Stufenvoraussetzungen:[-] Spieler Stufe 50, keine Arbeiterklasse"
perkWorkbenchesName,"Werkbänke und Sie"
perkWorkbenchesDesc,Dieser Vorteil schaltet die verschiedenen Werkbankrezepte frei.
perkWorkbenchesRank1Desc,"Schaltet die Rezepte ""Werkbank"" und ""Tischsäge"" frei."
perkWorkbenchesRank2Desc,Schaltet die Rezepte Metallwerkstatt und Schneiderwerkstatt frei.
perkWorkbenchToolsName,"Werkzeuge für Werkbänke"
perkWorkbenchToolsDesc,Dieser Vorteil schaltet die in der Werkbank verwendeten Werkzeuge frei.
perkWorkbenchToolsRank1Title,"Werkzeuge für Werkbänke"
perkWorkbenchToolsRank1Desc,"Schaltet die Rezepte Schraubenschlüssel und Klauenhammer frei.  [DECEA3]Stufenvoraussetzungen:[-] Werkzeugbau 1"
perkWorkingSinksName,"Klempnerarbeiten für Dummköpfe"
perkWorkingSinksDesc,"Diese Fähigkeit schaltet die Fähigkeit frei, Arbeitsspülen herzustellen."
perkWorkingSinksRank1Title,"Klempnerarbeiten für Dummköpfe"
perkWorkingSinksRank1Desc,"Schaltet das Rezept ""Arbeitsspüle"" frei.  [DECEA3]Level-Anforderungen:[-] Spieler Level 25"
perkWorkingOvensName,"Küchen für Dummköpfe"
perkWorkingOvensDesc,"Diese Eigenschaft schaltet die Fähigkeit frei, Arbeitsöfen herzustellen."
perkWorkingOvensRank1Title,"Küchen für Dummköpfe"
perkWorkingOvensRank1Desc,"Schaltet das Rezept ""Arbeitsofen"" frei.  [DECEA3]Level-Anforderungen:[-] Spieler Level 25"
perkPistolName,Pistole basteln
perkPistolDesc,"Lernen Sie, wie Sie Ihre eigene Seitenwaffe bauen können."
perkPistolRank1Title,Pistole basteln
perkPistolRank1Desc,Schaltet die Pistolen- und Teile-Rezepte frei.  [DECEA3]Stufenanforderungen:[-] Waffenherstellung 1
perkP225Name,P225 Kunsthandwerk
perkP225Desc,"Erfahren Sie, wie Sie Ihren eigenen P225 bauen können."
perkP225Rank1Title,P225 Kunsthandwerk
perkP225Rank1Desc,Schaltet die P225 und Teile-Rezepte frei.  [DECEA3]Level-Anforderungen:[-] Waffenhandwerk 2
perkMagnumName,Magnum Crafting
perkMagnumDesc,"Erfahren Sie, wie Sie Ihre eigene Magnum bauen können."
perkMagnumRank1Title,Magnum Crafting
perkMagnumRank1Desc,Schaltet die Magnum- und Teile-Rezepte frei.  [DECEA3]Stufenvoraussetzungen:[-] Waffenhandwerk 3
perkShotgunName,Schrotflinten-Basteln
perkShotgunDesc,"Lernen Sie, wie Sie Ihre eigene Schrotflinte bauen können."
perkShotgunRank1Title,Schrotflinten-Basteln
perkShotgunRank1Desc,Schaltet die Schrotflinte und Teile-Rezepte frei.  [DECEA3]Level-Anforderungen:[-] Waffenhandwerk 2
perkDoubleShotgunName,"Herstellung einer doppelläufigen Schrotflinte"
perkDoubleShotgunDesc,"Lernen Sie, wie Sie Ihre eigene doppelläufige Schrotflinte bauen können."
perkDoubleShotgunRank1Title,"Herstellung einer doppelläufigen Schrotflinte"
perkDoubleShotgunRank1Desc,"Schaltet das Rezept für die doppelläufige Schrotflinte frei.  [DECEA3]Stufenanforderungen:[-] Waffenherstellung 1"
perkCombatShotgunName,Combat Shotgun Crafting
perkCombatShotgunDesc,"Lernen Sie, wie Sie Ihre eigene Schrotflinte bauen können."
perkCombatShotgunRank1Title,Combat Shotgun Crafting
perkCombatShotgunRank1Desc,Schaltet die Kampfschrotflinte und Teile-Rezepte frei.  [DECEA3]Stufenvoraussetzungen:[-] Waffenhandwerk 3
perkHuntingRifleName,Jagdgewehr-Basteln
perkHuntingRifleDesc,"Lernen Sie, wie Sie Ihr eigenes Jagdgewehr bauen können."
perkHuntingRifleRank1Title,Jagdgewehr-Basteln
perkHuntingRifleRank1Desc,Schaltet das Jagdgewehr und die Teile-Rezepte frei.  [DECEA3]Stufenvoraussetzungen:[-] Waffenherstellung 1
perkWinchesterName,Winchester-Gewehr-Basteln
perkWinchesterDesc,"Erfahren Sie, wie Sie Ihr eigenes Winchester-Gewehr bauen können."
perkWinchesterRank1Title,Winchester-Gewehr-Basteln
perkWinchesterRank1Desc,Schaltet das Winchester-Gewehr und Teile-Rezepte frei.  [DECEA3]Level-Anforderungen:[-] Waffenhandwerk 2
perkMR10Name,Hebelwirkung Gewehr Crafting
perkMR10Rank1Title,Hebelwirkung Gewehr Crafting
perkMR10Rank1Desc,"Schaltet die Rezepte für das Unterhebelgewehr und Teile frei. Level-Anforderungen: Waffenhandwerk 3"
perkAR15Name,AR15-Basteln
perkAR15Rank1Title,AR15-Basteln
perkAR15Rank1Desc,Schaltet die AR15 und Teile-Rezepte frei.  [DECEA3]Level-Anforderungen:[-] Waffenhandwerk 2
perkAK47Name,AK47-Basteln
perkAK47Desc,"Lernen Sie, wie Sie Ihre eigene AK47 bauen können."
perkAK47Rank1Title,AK47-Basteln
perkAK47Rank1Desc,Schaltet die AK47 und Teile-Rezepte frei.  [DECEA3]Level-Anforderungen:[-] Waffenhandwerk 3
perkSMGName,SMG-Crafting
perkSMGDesc,"Erfahren Sie, wie Sie Ihr eigenes SMG bauen können."
perkSMGRank1Title,SMG-Crafting
perkSMGRank1Desc,Schaltet die SMG und Teile-Rezepte frei.  [DECEA3]Stufenanforderungen:[-] Waffenherstellung 1
perkBowWeaponsName,Bogen-Basteln
perkBowWeaponsDesc,"Lernen Sie jetzt, Ihre eigene Armbrust und Ihren eigenen Compoundbogen zu bauen."
perkBowWeaponsRank1Title,Bogenbasteln 1
perkBowWeaponsRank2Title,Bogenbasteln 2
perkBowWeaponsRank1Desc,"Schaltet das Rezept für Armbrust und Holzbogen frei.  [DECEA3]Stufenvoraussetzungen:[-] Waffenhandwerk 2"
perkBowWeaponsRank2Desc,"Schaltet das Rezept für Verbundbogen und Verbundarmbrust frei. [DECEA3]Stufenvoraussetzungen:[-] Waffenhandwerk 3"
perkCoilgunsName,Coilgun-Basteln
perkCoilgunsDesc,"Lernen Sie jetzt, wie Sie Ihre eigenen Spulenpistolen bauen."
perkCoilgunsRank1Title,Spulenkanonen-Herstellung 1
perkCoilgunsRank2Title,Spulenkanonen-Bau 2
perkCoilgunsRank3Title,Spulenkanonen-Herstellung 3
perkCoilgunsRank1Desc,"Schaltet die Rezepte für die Spulenpistole, die Spulenflinte, die Teile, die Spulenbatterie, die Spulenmuschel und die .44 Spulenrunde frei.  [DECEA3]Level-Anforderungen:[-] Spieler Level 60"
perkCoilgunsRank2Desc,"Schaltet die Rezepte für Coilcarbine, Coilniper, Teile und 7,62er Coilrounds frei.  [DECEA3]Level-Anforderungen:[-] Spieler Level 75"
perkCoilgunsRank3Desc,"Schaltet die Coilsniper- und Teile-Rezepte frei. Schaltet Hohlspitzmunition für Coilguns frei.  [DECEA3]Level-Anforderungen:[-] Spieler Level 100"
perkButcheringToolsName,Metzgerwerkzeuge Handwerken
perkButcheringToolsDesc,"Lernen Sie, wie man Jagdmesser und Macheten herstellt."
perkButcheringToolsRank1Title,Schlachtwerkzeuge Handwerken 1
perkButcheringToolsRank2Title,Metzgerwerkzeuge Handwerk 2
perkButcheringToolsRank3Title,Schlachtwerkzeuge Crafting 3
perkButcheringToolsRank1Desc,"Schaltet das Rezept für das Jagdmesser frei.  [DECEA3]Stufenvoraussetzungen:[-] Waffenhandwerk 2"
perkButcheringToolsRank2Desc,Schaltet das Machetenrezept frei.  [DECEA3]Stufenvoraussetzungen:[-] Waffenhandwerk 4
perkButcheringToolsRank3Desc,"Schaltet das Rezept für das Titan-Jagdmesser frei.  [DECEA3]Level-Anforderungen:[-] Spieler Level 100"
perkLeatherArmorName,"Herstellung von Lederrüstungen"
perkLeatherArmorDesc,"Die Geheimnisse der Verwandlung von Leder in eine Rüstung."
perkLeatherArmorRank1Title,"Lederrüstungsherstellung 1"
perkLeatherArmorRank2Title,"Lederrüstungsherstellung 2"
perkLeatherArmorRank3Title,"Lederrüstungsherstellung 3"
perkLeatherArmorRank1Desc,"Schaltet die Rezepte für Lederstiefel und -handschuhe frei.  [DECEA3]Stufenanforderungen:[-] Spieler Stufe 1"
perkLeatherArmorRank2Desc,Schaltet die Lederhaube und die Hosenrezepte frei [DECEA3]Levelanforderungen:[-] Spielerlevel 1.
perkLeatherArmorRank3Desc,"Schaltet das Rezept für die Ledertruhe frei.  [DECEA3]Stufenanforderungen:[-] Spieler Stufe 1"
perkScrapArmorName,"Schrott-Rüstung craften"
perkScrapArmorDesc,"MacDyver wäre stolz. Verwenden Sie Alteisen und Klebeband zu Ihrem Vorteil."
perkScrapArmorRank1Title,"Schrott-Rüstungsherstellung 1"
perkScrapArmorRank2Title,"Schrott-Rüstungsherstellung 2"
perkScrapArmorRank3Title,"Schrott-Rüstungsherstellung 3"
perkScrapArmorRank1Desc,"Schaltet die Rezepte für Schrottstiefel und -handschuhe frei.  [DECEA3]Stufenvoraussetzungen:[-] Rüstungsherstellung 1"
perkScrapArmorRank2Desc,"Schaltet die Rezepte für den Schrotthelm und die Hose frei.  [DECEA3]Stufenanforderungen:[-] Rüstungsherstellung 1"
perkScrapArmorRank3Desc,"Schaltet das Rezept für die Schrotttruhe frei.  [DECEA3]Stufenanforderungen:[-] Rüstungsherstellung 1"
perkIronArmorName,"Herstellung von Eisenrüstungen"
perkIronArmorDesc,"Verwende geschmiedetes Eisen, um robustere und schwerere Rüstungen herzustellen."
perkIronArmorRank1Title,"Herstellung von Eisenrüstungen 1"
perkIronArmorRank2Title,"Herstellung von Eisenrüstungen 2"
perkIronArmorRank3Title,"Herstellung von Eisenrüstungen 3"
perkIronArmorRank1Desc,"Schaltet die Rezepte für Eisenstiefel und -handschuhe frei.  [DECEA3]Stufenvoraussetzungen:[-] Rüstungsherstellung 2, keine Arbeiterklasse"
perkIronArmorRank2Desc,"Schaltet die Rezepte für Eisenhelm und Hosen frei.  [DECEA3]Stufenvoraussetzungen:[-] Rüstungsherstellung 2, keine Arbeiterklasse"
perkIronArmorRank3Desc,"Schaltet das Rezept für die Eisentruhe frei.  [DECEA3]Stufenanforderungen:[-] Rüstungsherstellung 2, keine Arbeiterklasse"
